trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,timepoint
1_MS_1751,18:47,18:47,891085000315,50,0,0,0
1_MS_1751,18:47,18:47,891085010401,51,0,0,0
1_MS_1751,18:48,18:48,891085010403,52,0,0,0
1_MS_1751,18:48,18:48,891085010407,53,0,0,0
1_MS_1751,18:49,18:49,891085000401,54,0,0,0
1_MS_1751,18:50,18:50,891085000403,55,0,0,0
1_MS_1751,18:52,18:52,891085000405,56,0,0,0
1_MS_1751,18:53,18:53,891085000407,57,0,0,1
1_MS_1751,18:53,18:53,891085000409,58,0,0,0
1_MS_1751,18:55,18:55,891085000501,59,0,0,0
1_MS_1751,18:56,18:57,891085000503,60,0,0,1
1_MS_1751,18:59,18:59,891085000601,61,0,0,0
1_MS_1751,18:59,18:59,891085000603,62,0,0,0
1_MS_1751,19:00,19:00,891085000605,63,0,0,0
1_MS_1751,19:00,19:00,891085000607,64,0,0,0
1_MS_1751,19:01,19:01,891085000609,65,0,0,0
1_MS_1751,19:02,19:02,891085000611,66,0,0,0
1_MS_1751,19:03,19:03,891085000613,67,0,0,0
1_MS_1751,19:04,19:05,891085000615,68,0,0,1
1_MS_1751,19:05,19:05,891085000617,69,0,0,0
1_MS_1751,19:06,19:06,891085000619,70,0,0,0
1_MS_1751,19:06,19:06,891085000621,71,0,0,0
1_MS_1751,19:07,19:07,891085000623,72,0,0,0
1_MS_1751,19:09,19:09,891085000701,73,0,0,0
1_MS_1751,19:10,19:10,891085000705,74,0,0,0
1_MS_1751,19:10,19:10,891085000707,75,0,0,0
1_MS_1751,19:11,19:11,891085000709,76,0,0,0
1_MS_1751,19:12,19:12,891085000711,77,0,0,0
1_MS_1751,19:13,19:13,891085010701,78,0,0,0
1_MS_1751,19:15,19:15,891085010703,79,0,0,1
1_MS_1751,19:15,19:15,891085010705,80,0,0,0
1_MS_1751,19:16,19:16,891085010707,81,0,0,0
1_MS_1751,19:16,19:16,891085010709,82,0,0,0
1_MS_1751,19:16,19:16,891085010711,83,0,0,0
1_MS_1751,19:17,19:17,891085011901,84,0,0,0
1_MS_1751,19:18,19:18,891085011903,85,0,0,0
1_MS_1751,19:18,19:18,891085011905,86,0,0,0
1_MS_1751,19:19,19:19,891085011907,87,0,0,0
1_MS_1751,19:20,19:20,891085000801,88,0,0,0
1_MS_1751,19:20,19:20,891085000802,89,0,0,0
1_MS_1751,19:21,19:21,891085000804,90,0,0,0
1_MS_1751,19:23,19:23,891085000805,91,0,0,1
1_MF_0725,07:25:00,07:25:00,891085000909,1,0,0,1
1_MF_0725,07:25:53,07:25:53,891085000910,2,0,0,0
1_MF_0725,07:26:47,07:26:47,891085000906,3,0,0,0
1_MF_0725,07:27:40,07:27:40,891085000904,4,0,0,0
1_MF_0725,07:28:33,07:28:33,891085000902,5,0,0,0
1_MF_0725,07:29:27,07:29:27,891085000810,6,0,0,0
1_MF_0725,07:30:20,07:30:20,891085000811,7,0,0,0
1_MF_0725,07:31:13,07:31:13,891085000803,8,0,0,0
1_MF_0725,07:32:07,07:32:07,891085000804,9,0,0,0
1_MF_0725,07:33:00,07:33:00,891085000805,10,0,0,1
1_MF_0725,07:34:17,07:34:17,891085000818,11,0,0,0
1_MF_0725,07:34:56,07:34:56,891085000812,12,0,0,0
1_MF_0725,07:35:34,07:35:34,891085000806,13,0,0,0
1_MF_0725,07:36:13,07:36:13,891085000813,14,0,0,0
1_MF_0725,07:36:51,07:36:51,891085011908,15,0,0,0
1_MF_0725,07:37:30,07:37:30,891085011906,16,0,0,0
1_MF_0725,07:38:09,07:38:09,891085011904,17,0,0,0
1_MF_0725,07:38:47,07:38:47,891085011902,18,0,0,0
1_MF_0725,07:39:26,07:39:26,891085010712,19,0,0,0
1_MF_0725,07:40:04,07:40:04,891085010710,20,0,0,0
1_MF_0725,07:40:43,07:40:43,891085010708,21,0,0,0
1_MF_0725,07:41:21,07:41:21,891085010706,22,0,0,0
1_MF_0725,07:42:00,07:42:00,891085010704,23,0,0,1
1_MF_0725,07:43:05,07:43:05,891085010702,24,0,0,0
1_MF_0725,07:44:11,07:44:11,891085000712,25,0,0,0
1_MF_0725,07:45:16,07:45:16,891085000710,26,0,0,0
1_MF_0725,07:46:22,07:46:22,891085000708,27,0,0,0
1_MF_0725,07:47:27,07:47:27,891085000706,28,0,0,0
1_MF_0725,07:48:33,07:48:33,891085000704,29,0,0,0
1_MF_0725,07:49:38,07:49:38,891085000702,30,0,0,0
1_MF_0725,07:50:44,07:50:44,891085000622,31,0,0,0
1_MF_0725,07:51:49,07:51:49,891085000620,32,0,0,0
1_MF_0725,07:52:55,07:52:55,891085000618,33,0,0,0
1_MF_0725,07:54:00,07:54:00,891085000616,34,0,0,1
1_MF_0725,07:55:49,07:55:49,891085000614,35,0,0,0
1_MF_0725,07:56:44,07:56:44,891085000612,36,0,0,0
1_MF_0725,07:57:38,07:57:38,891085000610,37,0,0,0
1_MF_0725,07:58:33,07:58:33,891085000608,38,0,0,0
1_MF_0725,07:59:27,07:59:27,891085000606,39,0,0,0
1_MF_0725,08:00:22,08:00:22,891085000604,40,0,0,0
1_MF_0725,08:01:16,08:01:16,891085000602,41,0,0,0
1_MF_0725,08:02:11,08:02:11,891085000410,42,0,0,0
1_MF_0725,08:03:05,08:03:05,891085000408,43,0,0,0
1_MF_0725,08:04:00,08:04:00,891085000406,44,0,0,1
1_MF_0725,08:04:36,08:04:36,891085000404,45,0,0,0
1_MF_0725,08:05:12,08:05:12,891085000402,46,0,0,0
1_MF_0725,08:05:48,08:05:48,891085010408,47,0,0,0
1_MF_0725,08:06:24,08:06:24,891085010404,48,0,0,0
1_MF_0725,08:07:00,08:07:00,891085010406,49,0,0,0
1_MF_0725,08:07:36,08:07:36,891085010402,50,0,0,0
1_MF_0725,08:08:12,08:08:12,891085000314,51,0,0,0
1_MF_0725,08:08:48,08:08:48,891085000312,52,0,0,0
1_MF_0725,08:09:24,08:09:24,891085000310,53,0,0,0
1_MF_0725,08:10:00,08:10:00,891085000308,54,0,0,1
1_MF_0725,08:30:00,08:30:00,891085003110,55,0,0,0
1_MS_2310,23:10:00,23:10:00,891085000909,1,0,0,1
1_MS_2310,23:11:20,23:11:20,891085000910,2,0,0,0
1_MS_2310,23:12:40,23:12:40,891085000906,3,0,0,0
1_MS_2310,23:14:00,23:14:00,891085000904,4,0,0,0
1_MS_2310,23:15:20,23:15:20,891085000902,5,0,0,0
1_MS_2310,23:16:40,23:16:40,891085000810,6,0,0,0
1_MS_2310,23:18:00,23:18:00,891085000811,7,0,0,0
1_MS_2310,23:19:20,23:19:20,891085000803,8,0,0,0
1_MS_2310,23:20:40,23:20:40,891085000804,9,0,0,0
1_MS_2310,23:22:00,23:22:00,891085000805,10,0,0,1
1_MS_2310,23:23:09,23:23:09,891085000818,11,0,0,0
1_MS_2310,23:23:43,23:23:43,891085000812,12,0,0,0
1_MS_2310,23:24:17,23:24:17,891085000806,13,0,0,0
1_MS_2310,23:24:51,23:24:51,891085000813,14,0,0,0
1_MS_2310,23:25:26,23:25:26,891085011908,15,0,0,0
1_MS_2310,23:26:00,23:26:00,891085011906,16,0,0,0
1_MS_2310,23:26:34,23:26:34,891085011904,17,0,0,0
1_MS_2310,23:27:09,23:27:09,891085011902,18,0,0,0
1_MS_2310,23:27:43,23:27:43,891085010712,19,0,0,0
1_MS_2310,23:28:17,23:28:17,891085010710,20,0,0,0
1_MS_2310,23:28:51,23:28:51,891085010708,21,0,0,0
1_MS_2310,23:29:26,23:29:26,891085010706,22,0,0,0
1_MS_2310,23:30:00,23:30:00,891085010704,23,0,0,1
1_MS_2310,23:30:55,23:30:55,891085010702,24,0,0,0
1_MS_2310,23:31:49,23:31:49,891085000712,25,0,0,0
1_MS_2310,23:32:44,23:32:44,891085000710,26,0,0,0
1_MS_2310,23:33:38,23:33:38,891085000708,27,0,0,0
1_MS_2310,23:34:33,23:34:33,891085000706,28,0,0,0
1_MS_2310,23:35:27,23:35:27,891085000704,29,0,0,0
1_MS_2310,23:36:22,23:36:22,891085000702,30,0,0,0
1_MS_2310,23:37:16,23:37:16,891085000622,31,0,0,0
1_MS_2310,23:38:11,23:38:11,891085000620,32,0,0,0
1_MS_2310,23:39:05,23:39:05,891085000618,33,0,0,0
1_MS_2310,23:40:00,23:40:00,891085000616,34,0,0,1
1_MS_2310,23:41:38,23:41:38,891085000614,35,0,0,0
1_MS_2310,23:42:27,23:42:27,891085000612,36,0,0,0
1_MS_2310,23:43:16,23:43:16,891085000610,37,0,0,0
1_MS_2310,23:44:05,23:44:05,891085000608,38,0,0,0
1_MS_2310,23:44:55,23:44:55,891085000606,39,0,0,0
1_MS_2310,23:45:44,23:45:44,891085000604,40,0,0,0
1_MS_2310,23:46:33,23:46:33,891085000602,41,0,0,0
1_MS_2310,23:47:22,23:47:22,891085000410,42,0,0,0
1_MS_2310,23:48:11,23:48:11,891085000408,43,0,0,0
1_MS_2310,23:49:00,23:49:00,891085000406,44,0,0,1
1_MS_2310,23:49:36,23:49:36,891085000404,45,0,0,0
1_MS_2310,23:50:12,23:50:12,891085000402,46,0,0,0
1_MS_2310,23:50:48,23:50:48,891085010408,47,0,0,0
1_MS_2310,23:51:24,23:51:24,891085010404,48,0,0,0
1_MS_2310,23:52:00,23:52:00,891085010406,49,0,0,0
1_MS_2310,23:52:36,23:52:36,891085010402,50,0,0,0
1_MS_2310,23:53:12,23:53:12,891085000314,51,0,0,0
1_MS_2310,23:53:48,23:53:48,891085000312,52,0,0,0
1_MS_2310,23:54:24,23:54:24,891085000310,53,0,0,0
1_MS_2310,23:55:00,23:55:00,891085000308,54,0,0,1
1_MS_2310,24:02:00,24:02:00,891085000206,55,0,0,1
1_MS_2310,24:07:00,24:07:00,891085000102,56,0,0,0
1a_MF_0710,07:10:00,07:10:00,891085000102,1,0,0,1
1a_MF_0710,07:10:00,07:10:00,891085000109,2,0,0,0
1a_MF_0710,07:11:00,07:11:00,891085000110,3,0,0,0
1a_MF_0710,07:12:00,07:12:00,891085020104,4,0,0,0
1a_MF_0710,07:13:00,07:13:00,891085000112,5,0,0,0
1a_MF_0710,07:14:00,07:14:00,891085000169,6,0,0,0
1a_MF_0710,07:15:00,07:15:00,891085000203,7,0,0,0
1a_MF_0710,07:16:00,07:16:00,891085000205,8,0,0,1
1a_MF_0710,07:17:00,07:17:00,891085000207,9,0,0,0
1a_MF_0710,07:18:00,07:18:00,891085000209,10,0,0,0
1a_MF_0710,07:19:00,07:19:00,891085010301,11,0,0,0
1a_MF_0710,07:19:00,07:19:00,891085010303,12,0,0,0
1a_MF_0710,07:20:00,07:20:00,891085010305,13,0,0,0
1a_MF_0710,07:22:00,07:22:00,891085000301,14,0,0,0
1a_MF_0710,07:22:00,07:22:00,891085000303,15,0,0,0
1a_MF_0710,07:23:00,07:23:00,891085000305,16,0,0,0
1a_MF_0710,07:23:00,07:23:00,891085000307,17,0,0,0
1a_MF_0710,07:24:00,07:24:00,891085000309,18,0,0,1
1a_MF_0710,07:24:00,07:24:00,891085000311,19,0,0,0
1a_MF_0710,07:25:00,07:25:00,891085000312,20,0,0,0
1a_MF_0710,07:26:00,07:26:00,891085000315,21,0,0,0
1a_MF_0710,07:26:00,07:26:00,891085010401,22,0,0,0
1a_MF_0710,07:27:00,07:27:00,891085010403,23,0,0,0
1a_MF_0710,07:27:00,07:27:00,891085010407,24,0,0,0
1a_MF_0710,07:28:00,07:28:00,891085000401,25,0,0,0
1a_MF_0710,07:29:00,07:29:00,891085000403,26,0,0,0
1a_MF_0710,07:30:00,07:30:00,891085000405,27,0,0,0
1a_MF_0710,07:31:00,07:31:00,891085000407,28,0,0,1
1a_MF_0710,07:31:00,07:31:00,891085000409,29,0,0,0
1a_MF_0710,07:32:00,07:32:00,891085000501,30,0,0,0
1a_MF_0710,07:33:00,07:33:00,891085000503,31,0,0,1
1a_MF_0710,07:34:00,07:34:00,891085000503,32,0,0,1
1a_MF_0710,07:35:00,07:35:00,891085000601,33,0,0,0
1a_MF_0710,07:35:00,07:35:00,891085000603,34,0,0,0
1a_MF_0710,07:36:00,07:36:00,891085000605,35,0,0,0
1a_MF_0710,07:36:00,07:36:00,891085000607,36,0,0,0
1a_MF_0710,07:37:00,07:37:00,891085000609,37,0,0,0
1a_MF_0710,07:38:00,07:38:00,891085000611,38,0,0,0
1a_MF_0710,07:39:00,07:39:00,891085000613,39,0,0,0
1a_MF_0710,07:41:00,07:41:00,891085000615,40,0,0,1
1a_MF_0710,07:42:00,07:42:00,891085000615,41,0,0,1
1a_MF_0710,07:42:00,07:42:00,891085000617,42,0,0,0
1a_MF_0710,07:42:00,07:42:00,891085000619,43,0,0,0
1a_MF_0710,07:42:00,07:42:00,891085000621,44,0,0,0
1a_MF_0710,07:43:00,07:43:00,891085000623,45,0,0,0
1a_MF_0710,07:49:00,07:49:00,891085011801,46,0,0,1
1a_MF_0710,07:49:00,07:49:00,891085011803,47,0,0,0
1a_MF_0710,07:49:00,07:49:00,891085011805,48,0,0,0
1a_MF_0710,07:49:00,07:49:00,891085000913,49,0,0,0
1a_MF_0710,07:49:00,07:49:00,891085000903,50,0,0,0
1a_MF_0710,07:49:00,07:49:00,891085000905,51,0,0,0
1a_MF_0710,07:49:00,07:49:00,891085000907,52,0,0,0
1a_MF_0710,07:49:00,07:49:00,891085000908,53,0,0,0
1a_MF_0710,08:02:00,08:02:00,891085000805,54,0,0,1
1a_MS_1651,16:51:00,16:51:00,891085001801,1,0,0,1
1a_MS_1651,16:52:00,16:52:00,891085001806,2,0,0,0
1a_MS_1651,16:55:00,16:55:00,891085013108,3,0,0,1
1a_MS_1651,16:55:00,16:55:00,891085013114,4,0,0,0
1a_MS_1651,16:56:00,16:56:00,891085003120,5,0,0,0
1a_MS_1651,16:57:00,16:57:00,891085003122,6,0,0,0
1a_MS_1651,16:58:00,16:58:00,891085003124,7,0,0,0
1a_MS_1651,16:59:00,16:59:00,891085013401,8,0,0,1
1a_MS_1651,16:59:00,16:59:00,891085013403,9,0,0,0
1a_MS_1651,17:00:00,17:00:00,891085013405,10,0,0,0
1a_MS_1651,17:02:00,17:02:00,891085013908,11,0,0,0
1a_MS_1651,17:02:00,17:02:00,891085013906,12,0,0,0
1a_MS_1651,17:03:00,17:03:00,891085013904,13,0,0,0
1a_MS_1651,17:04:00,17:04:00,891085013902,14,0,0,0
1a_MS_1651,17:06:00,17:06:00,891085003220,15,0,0,0
1a_MS_1651,17:08:00,17:08:00,891085003218,16,0,0,1
1a_MS_1651,17:08:00,17:08:00,891085003216,17,0,0,0
1a_MS_1651,17:09:00,17:09:00,891085003214,18,0,0,0
1a_MS_1651,17:10:00,17:10:00,891085003227,19,0,0,1
1a_MS_1651,17:11:00,17:11:00,891085020112,20,0,0,1
1a_MS_1651,17:12:00,17:12:00,891085020113,21,0,0,0
1a_MS_1651,17:13:00,17:13:00,891085020114,22,0,0,0
1a_MS_1651,17:14:00,17:14:00,891085020115,23,0,0,0
1a_MS_1651,17:15:00,17:15:00,891085020116,24,0,0,0
1a_MS_1651,17:16:00,17:16:00,891085020117,25,0,0,0
1a_MS_1651,17:17:00,17:17:00,891085020118,26,0,0,0
1a_MS_1651,17:18:00,17:18:00,891085020119,27,0,0,0
1a_MS_1651,17:19:00,17:19:00,891085020120,28,0,0,0
1a_MS_1651,17:21:00,17:21:00,891085020164,29,0,0,0
1a_MS_1651,17:22:00,17:22:00,891085000102,30,0,0,1
1a_MS_1651,17:35:00,17:35:00,891085000102,31,0,0,1
1a_MS_1651,17:35:00,17:35:00,891085000109,32,0,0,0
1a_MS_1651,17:36:00,17:36:00,891085000110,33,0,0,0
1a_MS_1651,17:37:00,17:37:00,891085020104,34,0,0,0
1a_MS_1651,17:38:00,17:38:00,891085000112,35,0,0,0
1a_MS_1651,17:40:00,17:40:00,891085000169,36,0,0,0
1a_MS_1651,17:41:00,17:41:00,891085000203,37,0,0,0
1a_MS_1651,17:42:00,17:42:00,891085000205,38,0,0,1
1a_MS_1651,17:43:00,17:43:00,891085000207,39,0,0,0
1a_MS_1651,17:44:00,17:44:00,891085000209,40,0,0,0
1a_MS_1651,17:45:00,17:45:00,891085010301,41,0,0,0
1a_MS_1651,17:45:00,17:45:00,891085010303,42,0,0,0
1a_MS_1651,17:46:00,17:46:00,891085010305,43,0,0,0
1a_MS_1651,17:48:00,17:48:00,891085000301,44,0,0,0
1a_MS_1651,17:48:00,17:48:00,891085000303,45,0,0,0
1a_MS_1651,17:49:00,17:49:00,891085000305,46,0,0,0
1a_MS_1651,17:49:00,17:49:00,891085000307,47,0,0,0
1a_MS_1651,17:50:00,17:50:00,891085000309,48,0,0,1
1a_MS_1651,17:50:00,17:50:00,891085000311,49,0,0,0
1a_MS_1651,17:51:00,17:51:00,891085000312,50,0,0,0
1a_MS_1651,17:52:00,17:52:00,891085000315,51,0,0,0
1a_MS_1651,17:52:00,17:52:00,891085010401,52,0,0,0
1a_MS_1651,17:53:00,17:53:00,891085010403,53,0,0,0
1a_MS_1651,17:53:00,17:53:00,891085010407,54,0,0,0
1a_MS_1651,17:54:00,17:54:00,891085000401,55,0,0,0
1a_MS_1651,17:55:00,17:55:00,891085000403,56,0,0,0
1a_MS_1651,17:57:00,17:57:00,891085000405,57,0,0,0
1a_MS_1651,17:58:00,17:58:00,891085000407,58,0,0,1
1a_MS_1651,17:58:00,17:58:00,891085000409,59,0,0,0
1a_MS_1651,18:00:00,18:00:00,891085000501,60,0,0,0
1a_MS_1651,18:01:00,18:01:00,891085000503,61,0,0,1
1a_MS_1651,18:02:00,18:02:00,891085000503,62,0,0,1
1a_MS_1651,18:04:00,18:04:00,891085000601,63,0,0,0
1a_MS_1651,18:04:00,18:04:00,891085000603,64,0,0,0
1a_MS_1651,18:05:00,18:05:00,891085000605,65,0,0,0
1a_MS_1651,18:05:00,18:05:00,891085000607,66,0,0,0
1a_MS_1651,18:06:00,18:06:00,891085000609,67,0,0,0
1a_MS_1651,18:07:00,18:07:00,891085000611,68,0,0,0
1a_MS_1651,18:08:00,18:08:00,891085000613,69,0,0,0
1a_MS_1651,18:09:00,18:09:00,891085000615,70,0,0,1
1a_MS_1651,18:10:00,18:10:00,891085000615,71,0,0,1
1a_MS_1651,18:10:00,18:10:00,891085000617,72,0,0,0
1a_MS_1651,18:11:00,18:11:00,891085000619,73,0,0,0
1a_MS_1651,18:11:00,18:11:00,891085000621,74,0,0,0
1a_MS_1651,18:12:00,18:12:00,891085000623,75,0,0,0
1a_MS_1651,18:18:00,18:18:00,891085011801,76,0,0,1
1a_MS_1651,18:18:00,18:18:00,891085011803,77,0,0,0
1a_MS_1651,18:18:00,18:18:00,891085011805,78,0,0,0
1a_MS_1651,18:18:00,18:18:00,891085000913,79,0,0,0
1a_MS_1651,18:18:00,18:18:00,891085000903,80,0,0,0
1a_MS_1651,18:18:00,18:18:00,891085000905,81,0,0,0
1a_MS_1651,18:18:00,18:18:00,891085000907,82,0,0,0
1a_MS_1651,18:18:00,18:18:00,891085000908,83,0,0,0
1a_MS_1651,18:32:00,18:32:00,891085000805,84,0,0,1
3_MF_0740,07:40:00,07:40:00,891085000102,1,0,0,1
3_MF_0740,07:41:00,07:41:00,891085030002,2,0,0,0
3_MF_0740,07:42:00,07:42:00,891085030003,3,0,0,0
3_MF_0740,07:43:00,07:43:00,891085030004,4,0,0,0
3_MF_0740,07:44:00,07:44:00,891085030005,5,0,0,1
3_MF_0740,07:45:00,07:45:00,891085030006,6,0,0,0
3_MF_0740,07:45:00,07:45:00,891085030007,7,0,0,0
3_MF_0740,07:46:00,07:46:00,891085030008,8,0,0,0
3_MF_0740,07:46:00,07:46:00,891085030009,9,0,0,0
3_MF_0740,07:48:00,07:48:00,891085030010,10,0,0,1
3_MF_0740,07:49:00,07:49:00,891085030011,11,0,0,0
3_MF_0740,07:50:00,07:50:00,891085030012,12,0,0,1
3_MF_0740,07:51:00,07:51:00,891085030013,13,0,0,0
3_MF_0740,07:51:00,07:51:00,891085030014,14,0,0,0
3_MF_0740,07:51:00,07:51:00,891085030015,15,0,0,0
3_MF_0740,07:52:00,07:52:00,891085030016,16,0,0,0
3_MF_0740,07:53:00,07:53:00,891085030017,17,0,0,0
3_MF_0740,07:53:00,07:53:00,891085030018,18,0,0,0
3_MF_0740,07:55:00,07:55:00,891085030019,19,0,0,1
3_MF_0740,07:56:00,07:56:00,891085030020,20,0,0,0
3_MF_0740,07:57:00,07:57:00,891085030025,21,0,0,0
3_MF_0740,07:58:00,07:58:00,891085030026,22,0,0,0
3_MF_0740,07:58:00,07:58:00,891085030027,23,0,0,0
3_MF_0740,07:59:00,07:59:00,891085030028,24,0,0,0
3_MF_0740,07:59:00,07:59:00,891085030029,25,0,0,0
3_MF_0740,08:00:00,08:00:00,891085030030,26,0,0,1
3_MF_0740,08:00:00,08:00:00,891085030031,27,0,0,0
3_MF_0740,08:02:00,08:02:00,891085030032,28,0,0,0
3_MF_0740,08:02:00,08:02:00,891085030033,29,0,0,0
3_MF_0740,08:03:00,08:03:00,891085030034,30,0,0,0
3_MF_0740,08:03:00,08:03:00,891085030035,31,0,0,0
3_MF_0740,08:04:00,08:04:00,891085030036,32,0,0,0
3_MF_0740,08:04:00,08:04:00,891085030037,33,0,0,0
3_MF_0740,08:05:00,08:05:00,891085030038,34,0,0,0
3_MF_0740,08:06:00,08:06:00,891085030039,35,0,0,0
3_MF_0740,08:06:00,08:06:00,891085030040,36,0,0,0
3_MF_0740,08:08:00,08:08:00,891085030041,37,0,0,0
3_MF_0740,08:08:00,08:08:00,891085030042,38,0,0,0
3_MF_0740,08:10:00,08:10:00,891085030043,39,0,0,0
3_MF_0740,08:11:00,08:11:00,891085030044,40,0,0,0
3_MF_0740,08:13:00,08:13:00,891085030045,41,0,0,0
3_MF_0740,08:15:00,08:15:00,891085030046,42,0,0,1
3_MF_0740,08:16:00,08:16:00,891085030047,43,0,0,0
3_MF_0740,08:17:00,08:17:00,891085030048,44,0,0,0
3_MF_0740,08:18:00,08:18:00,891085030049,45,0,0,1
3_MF_0740,08:18:00,08:18:00,891085030050,46,0,0,0
3_MF_0740,08:20:00,08:20:00,891085030051,47,0,0,0
3_MF_0740,08:20:00,08:20:00,891085030052,48,0,0,0
3_MF_0740,08:21:00,08:21:00,891085030053,49,0,0,0
3_MF_0740,08:21:00,08:21:00,891085030054,50,0,0,0
3_MF_0740,08:22:00,08:22:00,891085030055,51,0,0,0
3_MF_0740,08:23:00,08:23:00,891085030056,52,0,0,0
3_MF_0740,08:25:00,08:25:00,891085030057,53,0,0,0
3_MF_0740,08:26:00,08:26:00,891085030058,54,0,0,0
3_MF_0740,08:27:00,08:27:00,891085030059,55,0,0,0
3_MF_0740,08:28:00,08:28:00,891085030060,56,0,0,0
3_MF_0740,08:28:00,08:28:00,891085030061,57,0,0,0
3_MF_0740,08:29:00,08:29:00,891085030062,58,0,0,0
3_MF_0740,08:31:00,08:31:00,891085030063,59,0,0,1
3_MF_0740,08:36:00,08:36:00,891085030065,60,0,0,0
3_SAO_0740,07:40:00,07:40:00,891085000102,1,0,0,1
3_SAO_0740,07:41:00,07:41:00,891085030002,2,0,0,0
3_SAO_0740,07:42:00,07:42:00,891085030003,3,0,0,0
3_SAO_0740,07:43:00,07:43:00,891085030004,4,0,0,0
3_SAO_0740,07:44:00,07:44:00,891085030005,5,0,0,1
3_SAO_0740,07:45:00,07:45:00,891085030006,6,0,0,0
3_SAO_0740,07:45:00,07:45:00,891085030007,7,0,0,0
3_SAO_0740,07:46:00,07:46:00,891085030008,8,0,0,0
3_SAO_0740,07:46:00,07:46:00,891085030009,9,0,0,0
3_SAO_0740,07:48:00,07:48:00,891085030010,10,0,0,1
3_SAO_0740,07:49:00,07:49:00,891085030011,11,0,0,0
3_SAO_0740,07:50:00,07:50:00,891085030012,12,0,0,1
3_SAO_0740,07:51:00,07:51:00,891085030013,13,0,0,0
3_SAO_0740,07:51:00,07:51:00,891085030014,14,0,0,0
3_SAO_0740,07:51:00,07:51:00,891085030015,15,0,0,0
3_SAO_0740,07:52:00,07:52:00,891085030016,16,0,0,0
3_SAO_0740,07:53:00,07:53:00,891085030017,17,0,0,0
3_SAO_0740,07:53:00,07:53:00,891085030018,18,0,0,0
3_SAO_0740,07:55:00,07:55:00,891085030019,19,0,0,1
3_SAO_0740,07:56:00,07:56:00,891085030020,20,0,0,0
3_SAO_0740,07:57:00,07:57:00,891085030025,21,0,0,0
3_SAO_0740,07:58:00,07:58:00,891085030022,22,0,0,0
3_SAO_0740,07:58:00,07:58:00,891085030021,23,0,0,1
3_SAO_0740,07:58:00,07:58:00,891085030026,24,0,0,0
3_SAO_0740,07:58:00,07:58:00,891085030027,25,0,0,0
3_SAO_0740,07:59:00,07:59:00,891085030023,26,0,0,0
3_SAO_0740,07:59:00,07:59:00,891085030024,27,0,0,0
3_SAO_0740,07:59:00,07:59:00,891085030028,28,0,0,0
3_SAO_0740,07:59:00,07:59:00,891085030029,29,0,0,0
3_SAO_0740,08:00:00,08:00:00,891085030030,30,0,0,1
3_SAO_0740,08:00:00,08:00:00,891085030031,31,0,0,0
3_SAO_0740,08:02:00,08:02:00,891085030032,32,0,0,0
3_SAO_0740,08:02:00,08:02:00,891085030033,33,0,0,0
3_SAO_0740,08:03:00,08:03:00,891085030034,34,0,0,0
3_SAO_0740,08:03:00,08:03:00,891085030035,35,0,0,0
3_SAO_0740,08:04:00,08:04:00,891085030036,36,0,0,0
3_SAO_0740,08:04:00,08:04:00,891085030037,37,0,0,0
3_SAO_0740,08:05:00,08:05:00,891085030038,38,0,0,0
3_SAO_0740,08:06:00,08:06:00,891085030039,39,0,0,0
3_SAO_0740,08:06:00,08:06:00,891085030040,40,0,0,0
3_SAO_0740,08:08:00,08:08:00,891085030041,41,0,0,0
3_SAO_0740,08:08:00,08:08:00,891085030042,42,0,0,0
3_SAO_0740,08:10:00,08:10:00,891085030043,43,0,0,0
3_SAO_0740,08:11:00,08:11:00,891085030044,44,0,0,0
3_SAO_0740,08:13:00,08:13:00,891085030045,45,0,0,0
3_SAO_0740,08:15:00,08:15:00,891085030046,46,0,0,1
3_SAO_0740,08:16:00,08:16:00,891085030047,47,0,0,0
3_SAO_0740,08:17:00,08:17:00,891085030048,48,0,0,0
3_SAO_0740,08:18:00,08:18:00,891085030049,49,0,0,1
3_SAO_0740,08:18:00,08:18:00,891085030050,50,0,0,0
3_SAO_0740,08:20:00,08:20:00,891085030051,51,0,0,0
3_SAO_0740,08:20:00,08:20:00,891085030052,52,0,0,0
3_SAO_0740,08:21:00,08:21:00,891085030053,53,0,0,0
3_SAO_0740,08:21:00,08:21:00,891085030054,54,0,0,0
3_SAO_0740,08:22:00,08:22:00,891085030055,55,0,0,0
3_SAO_0740,08:23:00,08:23:00,891085030056,56,0,0,0
3_SAO_0740,08:25:00,08:25:00,891085030057,57,0,0,0
3_SAO_0740,08:26:00,08:26:00,891085030058,58,0,0,0
3_SAO_0740,08:27:00,08:27:00,891085030059,59,0,0,0
3_SAO_0740,08:28:00,08:28:00,891085030060,60,0,0,0
3_SAO_0740,08:28:00,08:28:00,891085030061,61,0,0,0
3_SAO_0740,08:29:00,08:29:00,891085030062,62,0,0,0
3_SAO_0740,08:31:00,08:31:00,891085030063,63,0,0,1
3_SAO_0740,08:36:00,08:36:00,891085030065,64,0,0,0
3_MS_0810,08:10:00,08:10:00,891085000102,1,0,0,1
3_MS_0810,08:11:00,08:11:00,891085030002,2,0,0,0
3_MS_0810,08:12:00,08:12:00,891085030003,3,0,0,0
3_MS_0810,08:13:00,08:13:00,891085030004,4,0,0,0
3_MS_0810,08:14:00,08:14:00,891085030005,5,0,0,1
3_MS_0810,08:15:00,08:15:00,891085030006,6,0,0,0
